mode,compiler,trial,cores,batch_size,repetition,wall_time_s,peak_rss_mb
seq,clang,trial_64,2,-,1,18.7907,59.51
seq,gcc,trial_64,2,-,1,24.2632,91.0
seq,clang,trial_64,4,-,1,20.7617,116.19
seq,gcc,trial_64,4,-,1,23.1828,455.95
seq,clang,trial_64,8,-,1,18.7043,316.73
seq,gcc,trial_64,8,-,1,24.6155,1186.57
seq,clang,trial_65,1,-,1,20.7179,32.62
bulk,gcc,trial_65,2,25,1,18.9561,243.61
bulk,gcc,trial_65,4,25,1,21.0852,258.82
bulk,clang,trial_65,4,25,1,14.563,146.72
bulk,clang,trial_65,2,25,1,15.304,78.33
bulk,gcc,trial_65,1,25,1,16.4508,158.53
bulk,clang,trial_65,1,25,1,11.2543,44.56
bulk,gcc,trial_65,8,25,1,22.5254,727.54
bulk,clang,trial_65,8,25,1,17.5735,339.39
bulk,gcc,trial_65,2,5,1,21.7589,209.37
bulk,clang,trial_65,2,5,1,16.981,58.28
bulk,clang,trial_65,4,5,1,16.6094,138.63
bulk,clang,trial_65,1,5,1,18.9298,32.6
bulk,clang,trial_65,8,5,1,21.113,254.18
bulk,gcc,trial_65,4,5,1,25.6072,206.38
bulk,gcc,trial_65,8,5,1,23.032,335.29
bulk,gcc,trial_65,1,5,1,17.5753,113.56
bulk,clang,trial_65,1,50,1,13.5867,42.38
bulk,clang,trial_65,8,50,1,17.7333,284.78
bulk,gcc,trial_65,8,50,1,24.6377,529.76
bulk,gcc,trial_65,1,50,1,18.3506,234.98
bulk,gcc,trial_65,2,50,1,16.6622,302.21
bulk,clang,trial_65,2,50,1,13.4808,120.31
bulk,clang,trial_65,4,50,1,15.5675,242.67
bulk,gcc,trial_65,4,50,1,19.7816,417.94
bulk,clang,trial_65,2,75,1,13.3742,89.57
bulk,gcc,trial_65,2,75,1,18.5548,249.3
bulk,gcc,trial_65,4,75,1,20.4346,652.24
bulk,gcc,trial_65,8,75,1,21.3404,525.17
bulk,clang,trial_65,4,75,1,14.5808,141.89
bulk,clang,trial_65,8,75,1,17.0155,455.47
bulk,gcc,trial_65,1,75,1,17.0164,114.67
bulk,clang,trial_65,1,75,1,13.5907,42.12
seq,gcc,trial_65,1,-,1,25.846,67.66
seq,clang,trial_65,2,-,1,21.3813,67.97
seq,gcc,trial_65,2,-,1,25.738,169.23
seq,clang,trial_65,4,-,1,17.6267,147.66
seq,gcc,trial_65,4,-,1,25.6167,581.86
seq,clang,trial_65,8,-,1,21.8275,394.96
seq,gcc,trial_65,8,-,1,26.5588,320.73
seq,clang,trial_66,1,-,1,21.1483,26.31
bulk,gcc,trial_66,2,25,1,17.0927,236.25
bulk,gcc,trial_66,4,25,1,18.6769,418.71
bulk,clang,trial_66,4,25,1,16.1569,137.4
bulk,clang,trial_66,2,25,1,13.0596,75.71
bulk,gcc,trial_66,1,25,1,20.0676,145.03
bulk,clang,trial_66,1,25,1,13.0562,54.18
bulk,gcc,trial_66,8,25,1,23.567,572.63
bulk,clang,trial_66,8,25,1,16.75,315.8
bulk,gcc,trial_66,2,5,1,20.2554,92.84
bulk,clang,trial_66,2,5,1,14.8468,74.97
bulk,clang,trial_66,4,5,1,16.3629,193.25
bulk,clang,trial_66,1,5,1,15.5052,39.76
bulk,clang,trial_66,8,5,1,20.6944,167.31
bulk,gcc,trial_66,4,5,1,24.1691,269.37
bulk,gcc,trial_66,8,5,1,21.469,808.3
bulk,gcc,trial_66,1,5,1,20.3335,87.95
bulk,clang,trial_66,1,50,1,13.2595,83.02
bulk,clang,trial_66,8,50,1,18.3287,373.78
bulk,gcc,trial_66,8,50,1,20.6123,740.6
bulk,gcc,trial_66,1,50,1,16.4042,144.82
bulk,gcc,trial_66,2,50,1,18.4954,366.67
bulk,clang,trial_66,2,50,1,12.2221,99.21
bulk,clang,trial_66,4,50,1,15.7468,153.42
bulk,gcc,trial_66,4,50,1,19.0221,853.28
bulk,clang,trial_66,2,75,1,14.1918,86.53
bulk,gcc,trial_66,2,75,1,17.4926,206.14
bulk,gcc,trial_66,4,75,1,19.4553,487.82
bulk,gcc,trial_66,8,75,1,18.5467,390.56
bulk,clang,trial_66,4,75,1,14.8531,159.21
bulk,clang,trial_66,8,75,1,16.7643,429.05
bulk,gcc,trial_66,1,75,1,15.8022,206.05
bulk,clang,trial_66,1,75,1,13.1124,26.79
seq,gcc,trial_66,1,-,1,25.1654,201.74
seq,clang,trial_66,2,-,1,20.1074,69.08
seq,gcc,trial_66,2,-,1,23.1787,201.07
seq,clang,trial_66,4,-,1,17.6763,71.46
seq,gcc,trial_66,4,-,1,26.0569,600.75
seq,clang,trial_66,8,-,1,20.5621,266.76
seq,gcc,trial_66,8,-,1,23.9101,1140.9
seq,clang,trial_67,1,-,1,20.4125,38.95
bulk,gcc,trial_67,2,25,1,17.5808,244.21
bulk,gcc,trial_67,4,25,1,21.7675,384.27
bulk,clang,trial_67,4,25,1,14.0906,189.29
bulk,clang,trial_67,2,25,1,13.852,73.56
bulk,gcc,trial_67,1,25,1,15.7502,151.47
bulk,clang,trial_67,1,25,1,12.4884,55.58
bulk,gcc,trial_67,8,25,1,21.9614,1527.7
bulk,clang,trial_67,8,25,1,18.4838,412.08
bulk,gcc,trial_67,2,5,1,20.8167,183.28
bulk,clang,trial_67,2,5,1,16.2797,66.83
bulk,clang,trial_67,4,5,1,17.9311,224.46
bulk,clang,trial_67,1,5,1,17.4228,47.85
bulk,clang,trial_67,8,5,1,19.8174,357.68
bulk,gcc,trial_67,4,5,1,22.5769,397.32
bulk,gcc,trial_67,8,5,1,24.7509,1278.93
bulk,gcc,trial_67,1,5,1,20.2407,67.8
bulk,clang,trial_67,1,50,1,14.0931,59.59
bulk,clang,trial_67,8,50,1,16.7483,286.42
bulk,gcc,trial_67,8,50,1,15.6911,464.53
bulk,gcc,trial_67,1,50,1,15.4558,177.26
bulk,gcc,trial_67,2,50,1,17.81,119.52
bulk,clang,trial_67,2,50,1,13.5793,96.88
bulk,clang,trial_67,4,50,1,15.8038,176.86
bulk,gcc,trial_67,4,50,1,21.6581,250.27
bulk,clang,trial_67,2,75,1,14.5014,92.59
bulk,gcc,trial_67,2,75,1,17.0217,270.19
bulk,gcc,trial_67,4,75,1,19.071,264.86
bulk,gcc,trial_67,8,75,1,18.9545,969.76
bulk,clang,trial_67,4,75,1,15.6388,255.74
bulk,clang,trial_67,8,75,1,18.3486,407.76
bulk,gcc,trial_67,1,75,1,14.4564,149.33
bulk,clang,trial_67,1,75,1,12.4352,76.52
seq,gcc,trial_67,1,-,1,22.4929,74.74
seq,clang,trial_67,2,-,1,18.3302,77.82
seq,gcc,trial_67,2,-,1,24.1609,244.81
seq,clang,trial_67,4,-,1,18.4928,197.18
seq,gcc,trial_67,4,-,1,22.6842,319.07
seq,clang,trial_67,8,-,1,21.8176,262.72
seq,gcc,trial_67,8,-,1,23.4597,1092.88
seq,clang,trial_68,1,-,1,17.1175,31.82
bulk,gcc,trial_68,2,25,1,19.2417,423.14
bulk,gcc,trial_68,4,25,1,20.0322,258.82
bulk,clang,trial_68,4,25,1,13.6835,124.51
bulk,clang,trial_68,2,25,1,13.9055,108.18
bulk,gcc,trial_68,1,25,1,17.2793,215.09
bulk,clang,trial_68,1,25,1,12.4071,65.16
bulk,gcc,trial_68,8,25,1,23.0112,1183.75
bulk,clang,trial_68,8,25,1,17.7825,315.21
bulk,gcc,trial_68,2,5,1,23.5865,316.19
bulk,clang,trial_68,2,5,1,16.8484,78.57
bulk,clang,trial_68,4,5,1,18.2977,199.18
bulk,clang,trial_68,1,5,1,19.1602,44.24
bulk,clang,trial_68,8,5,1,20.7894,207.63
bulk,gcc,trial_68,4,5,1,18.8155,341.79
bulk,gcc,trial_68,8,5,1,24.307,335.29
bulk,gcc,trial_68,1,5,1,19.9137,139.23
bulk,clang,trial_68,1,50,1,12.8662,61.35
bulk,clang,trial_68,8,50,1,18.6366,341.36
bulk,gcc,trial_68,8,50,1,20.8354,999.07
bulk,gcc,trial_68,1,50,1,17.2101,136.34
bulk,gcc,trial_68,2,50,1,19.694,337.49
bulk,clang,trial_68,2,50,1,13.6663,96.17
bulk,clang,trial_68,4,50,1,14.6853,195.31
bulk,gcc,trial_68,4,50,1,20.3882,966.34
bulk,clang,trial_68,2,75,1,11.4444,68.23
bulk,gcc,trial_68,2,75,1,17.5534,315.11
bulk,gcc,trial_68,4,75,1,19.3883,370.13
bulk,gcc,trial_68,8,75,1,22.446,627.14
bulk,clang,trial_68,4,75,1,15.4335,243.98
bulk,clang,trial_68,8,75,1,18.6417,218.86
bulk,gcc,trial_68,1,75,1,14.9184,190.11
bulk,clang,trial_68,1,75,1,12.594,44.37
seq,gcc,trial_68,1,-,1,25.4686,139.56
seq,clang,trial_68,2,-,1,20.6219,77.03
seq,gcc,trial_68,2,-,1,24.6797,271.12
seq,clang,trial_68,4,-,1,19.5602,157.39
seq,gcc,trial_68,4,-,1,27.6431,210.31
seq,clang,trial_68,8,-,1,18.7155,182.03
seq,gcc,trial_68,8,-,1,27.2797,682.52
seq,clang,trial_69,1,-,1,18.7435,29.49
bulk,gcc,trial_69,2,25,1,16.0351,265.62
bulk,gcc,trial_69,4,25,1,20.0314,607.8
bulk,clang,trial_69,4,25,1,16.07,189.52
bulk,clang,trial_69,2,25,1,15.38,87.1
bulk,gcc,trial_69,1,25,1,18.1397,189.35
bulk,clang,trial_69,1,25,1,12.3818,56.63
bulk,gcc,trial_69,8,25,1,25.4438,413.01
bulk,clang,trial_69,8,25,1,17.1329,315.21
bulk,gcc,trial_69,2,5,1,21.9576,191.13
bulk,clang,trial_69,2,5,1,19.3034,72.58
bulk,clang,trial_69,4,5,1,17.7484,116.04
bulk,clang,trial_69,1,5,1,14.6265,42.23
bulk,clang,trial_69,8,5,1,18.8827,349.8
bulk,gcc,trial_69,4,5,1,25.1261,337.56
bulk,gcc,trial_69,8,5,1,25.6388,335.29
bulk,gcc,trial_69,1,5,1,23.1022,76.97
bulk,clang,trial_69,1,50,1,12.0859,60.73
bulk,clang,trial_69,8,50,1,17.1802,263.39
bulk,gcc,trial_69,8,50,1,22.9752,391.22
bulk,gcc,trial_69,1,50,1,17.0343,90.71
bulk,gcc,trial_69,2,50,1,19.2269,345.05
bulk,clang,trial_69,2,50,1,14.782,113.5
bulk,clang,trial_69,4,50,1,15.159,162.75
bulk,gcc,trial_69,4,50,1,22.1832,256.39
bulk,clang,trial_69,2,75,1,13.9925,84.4
bulk,gcc,trial_69,2,75,1,17.8539,209.3
bulk,gcc,trial_69,4,75,1,15.8485,502.8
bulk,gcc,trial_69,8,75,1,22.0841,1215.63
bulk,clang,trial_69,4,75,1,15.7615,142.01
bulk,clang,trial_69,8,75,1,17.119,274.56
bulk,gcc,trial_69,1,75,1,15.3648,123.47
bulk,clang,trial_69,1,75,1,14.244,57.17
seq,gcc,trial_69,1,-,1,25.3544,116.54
seq,clang,trial_69,2,-,1,19.6141,73.53
seq,gcc,trial_69,2,-,1,23.8436,223.16
seq,clang,trial_69,4,-,1,20.5118,110.87
seq,gcc,trial_69,4,-,1,25.5918,227.02
seq,clang,trial_69,8,-,1,23.2272,322.17
seq,gcc,trial_69,8,-,1,27.6754,565.65
seq,clang,trial_70,1,-,1,18.1057,42.64
bulk,gcc,trial_70,2,25,1,19.4849,409.86
bulk,gcc,trial_70,4,25,1,21.2529,511.4
bulk,clang,trial_70,4,25,1,15.5039,232.66
bulk,clang,trial_70,2,25,1,12.976,102.57
bulk,gcc,trial_70,1,25,1,14.8144,181.11
bulk,clang,trial_70,1,25,1,13.9494,58.16
bulk,gcc,trial_70,8,25,1,21.7804,1368.94
bulk,clang,trial_70,8,25,1,17.3715,321.76
bulk,gcc,trial_70,2,5,1,20.0996,202.05
bulk,clang,trial_70,2,5,1,18.0076,73.73
bulk,clang,trial_70,4,5,1,14.59,154.78
bulk,clang,trial_70,1,5,1,17.369,35.01
bulk,clang,trial_70,8,5,1,18.9227,302.2
bulk,gcc,trial_70,4,5,1,21.4349,459.05
bulk,gcc,trial_70,8,5,1,23.8218,335.29
bulk,gcc,trial_70,1,5,1,15.5659,98.17
bulk,clang,trial_70,1,50,1,15.1117,76.89
bulk,clang,trial_70,8,50,1,17.2507,270.41
bulk,gcc,trial_70,8,50,1,24.3672,1055.38
bulk,gcc,trial_70,1,50,1,17.4213,237.65
bulk,gcc,trial_70,2,50,1,18.4913,251.01
bulk,clang,trial_70,2,50,1,13.2022,99.09
bulk,clang,trial_70,4,50,1,14.532,211.14
bulk,gcc,trial_70,4,50,1,19.8273,865.43
bulk,clang,trial_70,2,75,1,13.9389,95.48
bulk,gcc,trial_70,2,75,1,17.2608,359.33
bulk,gcc,trial_70,4,75,1,18.6252,766.01
bulk,gcc,trial_70,8,75,1,22.6875,390.56
bulk,clang,trial_70,4,75,1,14.3915,199.81
bulk,clang,trial_70,8,75,1,17.4178,548.4
bulk,gcc,trial_70,1,75,1,14.7482,150.37
bulk,clang,trial_70,1,75,1,12.8354,55.97
seq,gcc,trial_70,1,-,1,27.6576,131.56
seq,clang,trial_70,2,-,1,17.4868,82.36
seq,gcc,trial_70,2,-,1,26.1435,91.0
seq,clang,trial_70,4,-,1,18.2993,127.15
seq,gcc,trial_70,4,-,1,25.9235,597.88
seq,clang,trial_70,8,-,1,20.6772,238.66
seq,gcc,trial_70,8,-,1,23.3741,592.16
seq,clang,trial_71,1,-,1,19.8971,51.06
bulk,gcc,trial_71,2,25,1,15.5252,134.23
bulk,gcc,trial_71,4,25,1,20.8146,908.02
bulk,clang,trial_71,4,25,1,16.0613,86.68
bulk,clang,trial_71,2,25,1,12.0682,98.83
bulk,gcc,trial_71,1,25,1,16.0473,171.62
bulk,clang,trial_71,1,25,1,15.4991,37.73
bulk,gcc,trial_71,8,25,1,23.7374,874.53
bulk,clang,trial_71,8,25,1,17.1483,185.08
bulk,gcc,trial_71,2,5,1,19.6503,311.25
bulk,clang,trial_71,2,5,1,17.2263,83.41
bulk,clang,trial_71,4,5,1,17.6525,130.3
bulk,clang,trial_71,1,5,1,17.6895,47.24
bulk,clang,trial_71,8,5,1,18.9658,275.0
bulk,gcc,trial_71,4,5,1,21.4836,461.16
bulk,gcc,trial_71,8,5,1,23.3063,1095.49
bulk,gcc,trial_71,1,5,1,19.6403,98.25
bulk,clang,trial_71,1,50,1,9.9654,69.55
bulk,clang,trial_71,8,50,1,19.9451,361.97
bulk,gcc,trial_71,8,50,1,17.5923,1147.69
bulk,gcc,trial_71,1,50,1,14.9165,186.86
bulk,gcc,trial_71,2,50,1,18.3955,333.17
bulk,clang,trial_71,2,50,1,14.3046,92.27
bulk,clang,trial_71,4,50,1,16.2255,153.58
bulk,gcc,trial_71,4,50,1,22.2647,362.43
bulk,clang,trial_71,2,75,1,14.4759,76.14
bulk,gcc,trial_71,2,75,1,19.1925,161.69
bulk,gcc,trial_71,4,75,1,18.6231,698.03
bulk,gcc,trial_71,8,75,1,22.2727,750.84
bulk,clang,trial_71,4,75,1,14.6364,180.38
bulk,clang,trial_71,8,75,1,17.9483,425.53
bulk,gcc,trial_71,1,75,1,14.9613,193.21
bulk,clang,trial_71,1,75,1,10.27,53.93
seq,gcc,trial_71,1,-,1,22.4547,167.85
seq,clang,trial_71,2,-,1,19.2468,88.06
seq,gcc,trial_71,2,-,1,25.6294,209.13
seq,clang,trial_71,4,-,1,15.9044,71.46
seq,gcc,trial_71,4,-,1,27.5751,269.59
seq,clang,trial_71,8,-,1,22.5144,219.59
seq,gcc,trial_71,8,-,1,26.6873,386.32
seq,clang,trial_72,1,-,1,20.5135,53.65
bulk,gcc,trial_72,2,25,1,18.9493,147.97
bulk,gcc,trial_72,4,25,1,17.9942,641.8
bulk,clang,trial_72,4,25,1,15.3062,209.58
bulk,clang,trial_72,2,25,1,12.7758,100.76
bulk,gcc,trial_72,1,25,1,15.7129,115.76
bulk,clang,trial_72,1,25,1,12.4584,67.58
bulk,gcc,trial_72,8,25,1,21.865,882.66
bulk,clang,trial_72,8,25,1,17.8886,316.54
bulk,gcc,trial_72,2,5,1,23.7476,187.01
bulk,clang,trial_72,2,5,1,15.4108,59.2
bulk,clang,trial_72,4,5,1,16.2274,120.71
bulk,clang,trial_72,1,5,1,17.5025,21.92
bulk,clang,trial_72,8,5,1,20.1266,387.55
bulk,gcc,trial_72,4,5,1,21.9121,620.75
bulk,gcc,trial_72,8,5,1,22.3762,605.88
bulk,gcc,trial_72,1,5,1,19.3077,192.9
bulk,clang,trial_72,1,50,1,14.7166,75.27
bulk,clang,trial_72,8,50,1,16.4459,373.45
bulk,gcc,trial_72,8,50,1,19.5702,843.72
bulk,gcc,trial_72,1,50,1,16.534,217.36
bulk,gcc,trial_72,2,50,1,17.7378,270.04
bulk,clang,trial_72,2,50,1,13.9708,79.0
bulk,clang,trial_72,4,50,1,16.7247,182.49
bulk,gcc,trial_72,4,50,1,22.7695,699.32
bulk,clang,trial_72,2,75,1,12.8993,78.07
bulk,gcc,trial_72,2,75,1,18.9293,358.82
bulk,gcc,trial_72,4,75,1,21.1981,513.46
bulk,gcc,trial_72,8,75,1,23.341,422.37
bulk,clang,trial_72,4,75,1,15.1176,105.73
bulk,clang,trial_72,8,75,1,18.6718,399.78
bulk,gcc,trial_72,1,75,1,16.8046,146.66
bulk,clang,trial_72,1,75,1,9.3511,44.02
seq,gcc,trial_72,1,-,1,24.5708,137.92
seq,clang,trial_72,2,-,1,21.3492,78.89
seq,gcc,trial_72,2,-,1,24.3187,250.87
seq,clang,trial_72,4,-,1,16.6604,178.6
seq,gcc,trial_72,4,-,1,21.5811,533.09
seq,clang,trial_72,8,-,1,17.7847,330.17
seq,gcc,trial_72,8,-,1,28.8886,587.84
seq,clang,trial_73,1,-,1,21.0664,60.55
bulk,gcc,trial_73,2,25,1,14.842,115.93
bulk,gcc,trial_73,4,25,1,20.0855,259.4
bulk,clang,trial_73,4,25,1,14.6367,328.09
bulk,clang,trial_73,2,25,1,15.934,100.06
bulk,gcc,trial_73,1,25,1,15.0021,196.08
bulk,clang,trial_73,1,25,1,13.5116,51.51
bulk,gcc,trial_73,8,25,1,24.6427,413.01
bulk,clang,trial_73,8,25,1,19.6655,315.55
bulk,gcc,trial_73,2,5,1,24.0202,176.26
bulk,clang,trial_73,2,5,1,16.4493,67.59
bulk,clang,trial_73,4,5,1,17.2871,152.33
bulk,clang,trial_73,1,5,1,21.3166,61.57
bulk,clang,trial_73,8,5,1,19.1711,205.65
bulk,gcc,trial_73,4,5,1,23.008,517.05
bulk,gcc,trial_73,8,5,1,20.4557,685.74
bulk,gcc,trial_73,1,5,1,22.4793,115.48
bulk,clang,trial_73,1,50,1,10.3244,70.52
bulk,clang,trial_73,8,50,1,19.1862,348.68
bulk,gcc,trial_73,8,50,1,22.0874,1272.28
bulk,gcc,trial_73,1,50,1,16.5841,125.79
bulk,gcc,trial_73,2,50,1,17.522,233.9
bulk,clang,trial_73,2,50,1,14.2075,117.46
bulk,clang,trial_73,4,50,1,14.4981,185.37
bulk,gcc,trial_73,4,50,1,20.0095,250.27
bulk,clang,trial_73,2,75,1,15.202,91.47
bulk,gcc,trial_73,2,75,1,16.6673,123.7
bulk,gcc,trial_73,4,75,1,21.7552,865.42
bulk,gcc,trial_73,8,75,1,21.8814,714.21
bulk,clang,trial_73,4,75,1,15.7957,141.0
bulk,clang,trial_73,8,75,1,16.895,460.47
bulk,gcc,trial_73,1,75,1,14.3976,238.94
bulk,clang,trial_73,1,75,1,13.3159,69.53
seq,gcc,trial_73,1,-,1,20.5256,199.69
seq,clang,trial_73,2,-,1,19.8317,75.45
seq,gcc,trial_73,2,-,1,23.8892,94.02
seq,clang,trial_73,4,-,1,21.14,171.75
seq,gcc,trial_73,4,-,1,26.8554,588.08
seq,clang,trial_73,8,-,1,21.9475,142.41
seq,gcc,trial_73,8,-,1,24.8438,545.61
seq,clang,trial_74,1,-,1,23.7105,65.12
bulk,gcc,trial_74,2,25,1,16.9665,115.93
bulk,gcc,trial_74,4,25,1,21.3246,669.67
bulk,clang,trial_74,4,25,1,16.6919,109.6
bulk,clang,trial_74,2,25,1,15.83,95.18
bulk,gcc,trial_74,1,25,1,17.9996,185.72
bulk,clang,trial_74,1,25,1,12.5785,42.09
bulk,gcc,trial_74,8,25,1,24.2427,413.01
bulk,clang,trial_74,8,25,1,19.164,409.68
bulk,gcc,trial_74,2,5,1,20.518,257.51
bulk,clang,trial_74,2,5,1,17.0314,60.78
bulk,clang,trial_74,4,5,1,16.6214,163.72
bulk,clang,trial_74,1,5,1,16.5246,35.9
bulk,clang,trial_74,8,5,1,20.1393,361.39
bulk,gcc,trial_74,4,5,1,25.151,458.76
bulk,gcc,trial_74,8,5,1,26.6292,400.16
bulk,gcc,trial_74,1,5,1,19.4465,77.15
bulk,clang,trial_74,1,50,1,12.8315,58.17
bulk,clang,trial_74,8,50,1,17.543,246.41
bulk,gcc,trial_74,8,50,1,23.717,391.22
bulk,gcc,trial_74,1,50,1,14.5093,77.88
bulk,gcc,trial_74,2,50,1,19.342,350.05
bulk,clang,trial_74,2,50,1,13.8977,102.47
bulk,clang,trial_74,4,50,1,14.2648,117.37
bulk,gcc,trial_74,4,50,1,18.4084,578.94
bulk,clang,trial_74,2,75,1,13.8577,91.29
bulk,gcc,trial_74,2,75,1,16.8606,123.7
bulk,gcc,trial_74,4,75,1,20.7625,571.28
bulk,gcc,trial_74,8,75,1,22.5185,540.11
bulk,clang,trial_74,4,75,1,15.46,91.8
bulk,clang,trial_74,8,75,1,16.1213,395.95
bulk,gcc,trial_74,1,75,1,14.5896,84.09
bulk,clang,trial_74,1,75,1,11.4933,73.46
seq,gcc,trial_74,1,-,1,23.3766,150.4
seq,clang,trial_74,2,-,1,19.6593,90.34
seq,gcc,trial_74,2,-,1,25.1842,278.97
seq,clang,trial_74,4,-,1,20.7919,168.06
seq,gcc,trial_74,4,-,1,25.746,210.31
seq,clang,trial_74,8,-,1,21.8665,495.86
seq,gcc,trial_74,8,-,1,26.7263,1328.74
seq,clang,trial_75,1,-,1,21.2347,58.94
bulk,gcc,trial_75,2,25,1,17.4494,222.55
bulk,gcc,trial_75,4,25,1,20.9422,805.42
bulk,clang,trial_75,4,25,1,13.9816,92.76
bulk,clang,trial_75,2,25,1,13.9442,91.19
bulk,gcc,trial_75,1,25,1,16.7601,258.14
bulk,clang,trial_75,1,25,1,12.3722,84.72
bulk,gcc,trial_75,8,25,1,22.7523,860.14
bulk,clang,trial_75,8,25,1,15.8702,475.19
bulk,gcc,trial_75,2,5,1,24.9695,232.02
bulk,clang,trial_75,2,5,1,17.809,70.49
bulk,clang,trial_75,4,5,1,14.4592,104.31
bulk,clang,trial_75,1,5,1,14.0387,28.94
bulk,clang,trial_75,8,5,1,18.1335,255.08
bulk,gcc,trial_75,4,5,1,23.7954,646.33
bulk,gcc,trial_75,8,5,1,23.2726,1000.23
bulk,gcc,trial_75,1,5,1,19.5719,120.85
bulk,clang,trial_75,1,50,1,13.4909,45.77
bulk,clang,trial_75,8,50,1,17.8087,320.02
bulk,gcc,trial_75,8,50,1,20.0218,511.5
bulk,gcc,trial_75,1,50,1,17.9,167.52
bulk,gcc,trial_75,2,50,1,17.3136,263.45
bulk,clang,trial_75,2,50,1,13.139,88.53
bulk,clang,trial_75,4,50,1,15.025,90.63
bulk,gcc,trial_75,4,50,1,19.8846,604.18
bulk,clang,trial_75,2,75,1,14.6087,85.57
bulk,gcc,trial_75,2,75,1,19.3763,136.25
bulk,gcc,trial_75,4,75,1,21.9498,708.83
bulk,gcc,trial_75,8,75,1,21.9999,1348.92
bulk,clang,trial_75,4,75,1,14.737,200.22
bulk,clang,trial_75,8,75,1,17.2902,289.11
bulk,gcc,trial_75,1,75,1,15.4327,187.86
bulk,clang,trial_75,1,75,1,13.3835,60.68
seq,gcc,trial_75,1,-,1,22.879,130.09
seq,clang,trial_75,2,-,1,19.7153,64.24
seq,gcc,trial_75,2,-,1,25.3156,91.0
seq,clang,trial_75,4,-,1,17.4701,115.23
seq,gcc,trial_75,4,-,1,24.901,563.69
seq,clang,trial_75,8,-,1,20.1811,440.01
seq,gcc,trial_75,8,-,1,22.1585,1229.34
seq,clang,trial_76,1,-,1,17.919,27.14
bulk,gcc,trial_76,2,25,1,17.0624,158.42
bulk,gcc,trial_76,4,25,1,19.5468,403.09
bulk,clang,trial_76,4,25,1,15.5623,216.47
bulk,clang,trial_76,2,25,1,12.8877,107.03
bulk,gcc,trial_76,1,25,1,16.3112,167.32
bulk,clang,trial_76,1,25,1,14.0965,51.99
bulk,gcc,trial_76,8,25,1,24.1767,413.01
bulk,clang,trial_76,8,25,1,19.1857,308.15
bulk,gcc,trial_76,2,5,1,22.9171,146.13
bulk,clang,trial_76,2,5,1,19.0917,78.76
bulk,clang,trial_76,4,5,1,17.8581,91.55
bulk,clang,trial_76,1,5,1,13.9569,46.27
bulk,clang,trial_76,8,5,1,21.0938,310.4
bulk,gcc,trial_76,4,5,1,20.0581,700.52
bulk,gcc,trial_76,8,5,1,22.6485,961.88
bulk,gcc,trial_76,1,5,1,18.7151,104.3
bulk,clang,trial_76,1,50,1,13.3398,28.32
bulk,clang,trial_76,8,50,1,16.5481,324.15
bulk,gcc,trial_76,8,50,1,20.8733,391.22
bulk,gcc,trial_76,1,50,1,17.229,144.06
bulk,gcc,trial_76,2,50,1,17.6423,119.52
bulk,clang,trial_76,2,50,1,13.9603,106.53
bulk,clang,trial_76,4,50,1,16.0054,189.07
bulk,gcc,trial_76,4,50,1,19.9434,428.52
bulk,clang,trial_76,2,75,1,14.4234,98.09
bulk,gcc,trial_76,2,75,1,17.7819,208.69
bulk,gcc,trial_76,4,75,1,20.5333,444.34
bulk,gcc,trial_76,8,75,1,21.9554,799.58
bulk,clang,trial_76,4,75,1,14.6144,279.91
bulk,clang,trial_76,8,75,1,18.1826,270.47
bulk,gcc,trial_76,1,75,1,14.5091,127.02
bulk,clang,trial_76,1,75,1,11.8868,40.66
seq,gcc,trial_76,1,-,1,24.5059,115.62
seq,clang,trial_76,2,-,1,18.279,81.36
seq,gcc,trial_76,2,-,1,24.5248,200.78
seq,clang,trial_76,4,-,1,17.1046,78.54
seq,gcc,trial_76,4,-,1,23.5088,602.51
seq,clang,trial_76,8,-,1,21.8463,252.88
seq,gcc,trial_76,8,-,1,24.5254,707.85
seq,clang,trial_77,1,-,1,17.926,39.05
bulk,gcc,trial_77,2,25,1,18.8985,117.77
bulk,gcc,trial_77,4,25,1,20.8918,465.75
bulk,clang,trial_77,4,25,1,15.1518,158.19
bulk,clang,trial_77,2,25,1,14.7499,101.07
bulk,gcc,trial_77,1,25,1,16.5923,84.18
bulk,clang,trial_77,1,25,1,13.0422,70.08
bulk,gcc,trial_77,8,25,1,19.566,413.01
bulk,clang,trial_77,8,25,1,17.4145,401.9
bulk,gcc,trial_77,2,5,1,19.2353,203.1
bulk,clang,trial_77,2,5,1,16.6291,72.96
bulk,clang,trial_77,4,5,1,17.2768,124.07
bulk,clang,trial_77,1,5,1,15.2687,44.29
bulk,clang,trial_77,8,5,1,20.9576,335.33
bulk,gcc,trial_77,4,5,1,23.8071,237.09
bulk,gcc,trial_77,8,5,1,22.46,335.29
bulk,gcc,trial_77,1,5,1,21.5374,166.1
bulk,clang,trial_77,1,50,1,13.4003,68.02
bulk,clang,trial_77,8,50,1,17.0333,321.71
bulk,gcc,trial_77,8,50,1,23.7554,583.57
bulk,gcc,trial_77,1,50,1,17.0063,225.53
bulk,gcc,trial_77,2,50,1,16.2994,119.52
bulk,clang,trial_77,2,50,1,16.176,111.47
bulk,clang,trial_77,4,50,1,16.556,234.18
bulk,gcc,trial_77,4,50,1,19.5217,953.29
bulk,clang,trial_77,2,75,1,15.7531,103.89
bulk,gcc,trial_77,2,75,1,18.4221,192.21
